id	text	label	dimension
887_2	uh, is he doing okay?	 care	intent
887_3	sorry, surveillance head.	 apologise	intent
887_5	oh. okay.	 acknowledge	intent
887_7	oh...okay, good.	 acknowledge	intent
887_8	you should really have a little more trust in your man.	 advise	intent
887_9	yeah.	 acknowledge	intent
887_10	you're right. i should trust him.	 agree	intent
887_11	thanks.	 thank	intent
887_12	it's not my fault.	 explain	intent
887_13	okay.	 acknowledge	intent
888_0	so corporate sent me two tickets to this weekend's cardinals game, so i'm gonna pick one employee to go with me...	 inform	intent
888_1	so all your names are in here, and it's time to pick now.	 inform	intent
888_2	so, uh, if you, uh, see us on the jumbotron, this is how that happened.	 inform	intent
888_3	that's a great idea.	 praise	intent
888_4	oh...	 acknowledge	intent
888_5	i-i meant, like, um, when this nearest weekend is over, then that weekend.	 explain	intent
888_10	no, glenn, i did-i didn't win.	 oppose	intent
889_0	i'll put this on my new assistant.	 plan	intent
889_1	hey, so, listen, i'm sorry i lied about wanting to hang out.	 apologise	intent
889_2	your breath is warm.	 praise	intent
889_4	glen, i, uh...   i get that you felt weird about me dating kristen, and--i don't know--i guess i just thought if we spent some time together, maybe i could win you over.	 explain	intent
889_6	it's tricky.	 complain	intent
889_7	absolutely. you have my word.	 agree	intent
889_8	no, we met for breakfast at 4:00 a.m. at a gas station.	 oppose	intent
889_9	thanks, that's what i thought.	 thank	intent
890_0	eh, why wait?	 doubt	intent
890_1	don't we sell one of those french presses here in the store?	 confirm	intent
890_2	what?	 doubt	intent
890_3	she's a cloud 9 model.	 introduce	intent
890_4	yep.	 agree	intent
890_5	nope.	 oppose	intent
892_0	what? no, no, no, it's not what you think, okay?	 oppose	intent
892_1	i was just gonna hide out here until the store closes, and then i was gonna rob the place.	 explain	intent
892_3	wow, you know, i love how you know me so well.	 praise	intent
892_4	yeah, i was doing this for you, okay?	 explain	intent
892_5	so our wedding would be sick as hell.	 explain	intent
892_7	i don't need all that.	 oppose	intent
892_9	damn, girl, you're too good for me.	 praise	intent
892_10	totally.	 agree	intent
894_0	all right, i'm moving my infantry division augmented by a battalion of orcs from lord of the rings.	 plan	intent
894_3	no, no, no. orcs are magic.	 oppose	intent
894_5	why don't you just have robert e. lee charge the line with shiva and ganesh?	 doubt	intent
894_6	shiva and ganesh?	 doubt	intent
894_7	the hindu gods against the entire union army?	 doubt	intent
894_9	i'll be back.	 leave	intent
894_11	what do you recommend for someone with a man-sized appetite from a morning of weight-training and cardio-funk?	 asking for opinions	intent
894_12	a shower.	 advise	intent
894_14	all right, thank you. and sheldon?	 thank	intent
894_16	just get a hamburger. you like hamburgers.	 advise	intent
894_17	i like the hamburgers where we usually eat.	 explain	intent
894_18	i'm sorry. give him a hamburger.	 apologise	intent
894_19	in a world that already includes a big boy why would i settle for something like a big boy?	 doubt	intent
894_20	waitresses don't yell at you at big boy.	 complain	intent
894_21	hey, leonard. hi, guys.	 greet	intent
894_22	leslie, this is penny, she lives across the hall from sheldon and me.	 introduce	intent
894_24	howard, i've asked you not to do that.	 warn	intent
894_25	leslie and i do research together at the university.	 introduce	intent
894_26	oh, wow. a girl scientist.	 praise	intent
894_29	what happened to elliott wong?	 care	intent
894_35	your friend's really cute. anything going on with you two?	 care	intent
894_36	leslie?	 doubt	intent
894_37	no, no. what, are you kidding?	 oppose	intent
894_39	thank you, sheldon.	 taunt	intent
894_40	i'm sorry. was that supposed to be a secret?	 apologise	intent
894_41	that's too bad. you guys would make a cute couple.	 leave	intent
896_0	if you're up for it, we could practice that middle section again.	 invite	intent
896_1	sure. why not?	 agree	intent
896_3	really?	 doubt	intent
896_12	so how about it?	 care	intent
896_15	there's nothing going on between penny and me.	 explain	intent
896_16	so you're open to a sexual relationship?	 asking for opinions	intent
896_17	yeah. yeah, i guess i am.	 agree	intent
896_18	it is good.	 praise	intent
897_0	oh. hey, sheldon. what's going on?	 greet	intent
897_4	just come with me.	 invite	intent
897_6	come on, you went to college.	 complain	intent
897_7	yes, but i was 11.	 agree	intent
897_8	a tie on the doorknob usually means someone doesn't wanna be disturbed because they're, you know, getting busy.	 explain	intent
897_9	so you're saying leonard has a girl in there?	 doubt	intent
897_10	we really shouldn't be standing here.	 leave	intent
898_0	this is very awkward.	 complain	intent
898_1	oh, come on. you know, leonard's had girls over before, right?	 confirm	intent
898_3	wait, wait. you had to leave the state because your roommate was having sex?	 doubt	intent
898_5	so do you know who's in there?	 care	intent
898_10	okay. night.	 leave	intent
898_11	no, don't. wait, hold on.	 prevent	intent
898_12	do i wait to greet them with a refreshing beverage?	 asking for opinions	intent
898_15	hi, leonard?	 greet	intent
898_16	it's me.	 introduce	intent
898_17	sheldon.	 introduce	intent
899_1	someone touched my board.	 complain	intent
899_2	oh, god, my board.	 complain	intent
899_4	hey, what's the matter?	 doubt	intent
899_5	equations. someone's tampered with my equations.	 complain	intent
899_7	the sign's been changed.	 complain	intent
899_8	oh, yeah.	 acknowledge	intent
899_9	but doesn't that fix the problem you've been having?	 doubt	intent
899_10	are you insane? are you out of your mind?	 criticize	intent
899_13	you did this?	 care	intent
899_14	yeah. i noticed it when i got up to get water, so i fixed it.	 agree	intent
899_16	pretty cool, huh?	 asking for opinions	intent
899_17	listen, i gotta get to the lab.	 leave	intent
899_18	thanks for a great night.	 thank	intent
899_19	thank you. i'll see you at work.	 thank	intent
900_2	why do you ask?	 doubt	intent
900_4	so is it serious? do you like her?	 care	intent
900_5	sheldon, we have to go.	 leave	intent
900_6	boy, you're wound awfully tight for a man who just had sexual intercourse.	 comfort	intent
900_7	all right, well, i'll talk to you later. but i am so happy for you, leonard.	 leave	intent
900_8	thank you.	 thank	intent
900_9	what did she mean, she's happy for me?	 doubt	intent
900_10	do you realize i may have to share a nobel prize with your booty call?	 joke	intent
903_3	i was thinking of moving big boy to thursdays and just dropping souplantation.	 plan	intent
903_6	you'll be happy to know i plan to come every tuesday for the foreseeable future.	 plan	intent
903_7	who do i speak to about permanently reserving this table?	 care	intent
903_8	i don't know, a psychiatrist?	 joke	intent
903_10	oh, that's too bad. well, hey, don't worry.	 comfort	intent
903_12	well, what did she mean by that?	 asking for opinions	intent
903_13	was that just a generic platitude or was that a subtle bid for attention?	 doubt	intent
903_14	you know why this hamburger surpasses the big boy?	 asking for opinions	intent
903_15	this is a single-decker, whereas the big boy is a double-decker.	 explain	intent
903_18	okay, then.	 acknowledge	intent
904_0	so how was paintball? did you have fun?	 care	intent
904_1	sure, if you consider being fragged by your own troops fun.	 taunt	intent
904_2	okay. um.... i'm having a party on saturday, so if you're around, come by.	 invite	intent
904_3	a boy-girl party?	 confirm	intent
904_5	but thanks. thanks for thinking of us.	 thank	intent
904_6	are you sure? it's halloween.	 doubt	intent
904_7	a halloween party?	 confirm	intent
904_8	as in costumes?	 confirm	intent
904_9	well, yeah.	 acknowledge	intent
904_10	is there a theme?	 care	intent
904_11	um, yeah, halloween.	 agree	intent
904_12	yes, but are the costumes random or genre-specific?	 care	intent
905_0	oh, no.	 complain	intent
905_2	oh, no.	 complain	intent
905_3	see, this is why i wanted to have a costume meeting.	 complain	intent
905_5	it'll look like one person going really fast.	 joke	intent
905_6	no, no, no.	 oppose	intent
905_8	okay, how about this? nobody gets to be the flash.	 advise	intent
905_9	we all change. agreed?	 asking for opinions	intent
907_1	oh, hey, guys.	 greet	intent
907_2	hey, sorry we're late.	 apologise	intent
907_7	okay, well, um, come on in.	 invite	intent
907_8	the parade?	 confirm	intent
907_10	oh, sheldon, i'm sorry but there aren't gonna be any parades or judges or prizes.	 apologise	intent
907_12	no, come on, it's gonna be fun. and you all look great.	 praise	intent
907_14	that's so cute.	 praise	intent
907_16	no, you don't.	 oppose	intent
907_19	all right, i gotta shower. you guys, um, make yourselves comfortable.	 leave	intent
907_20	okay.	 acknowledge	intent
908_0	mm. by odin's beard, this is good chex mix.	 praise	intent
908_1	no, thanks. peanuts.	 oppose	intent
908_4	if there's no costume parade, what are we doing here?	 doubt	intent
908_6	telepathically?	 doubt	intent
908_15	i have such difficulty speaking to women or around women, or at times even effeminate men.	 explain	intent
908_16	if that's a working stethoscope maybe you'd like to hear my heart skip a beat.	 joke	intent
908_17	no, thanks.	 refuse	intent
909_5	this is ridiculous.	 leave	intent
909_6	no, you're coming with me.	 invite	intent
909_7	oh, i hardly think so.	 oppose	intent
909_8	come on.	 invite	intent
909_9	all right, but if we're going to use flight metaphors i'm much more suited to being the guy from the faa analyzing wreckage.	 joke	intent
909_10	oh, hi.	 greet	intent
909_11	so, what are you supposed to be?	 care	intent
909_12	me?	 doubt	intent
909_14	a choo-choo train?	 confirm	intent
909_16	a brain-damaged choo-choo train?	 confirm	intent
910_2	why don't you just tell people you're a zebra?	 taunt	intent
910_3	why don't you just tell people you're one of the seven dwarves?	 taunt	intent
910_4	because i'm frodo.	 explain	intent
910_6	what do you suppose he's doing here?	 asking for opinions	intent
910_8	if he were any bigger, he'd have moons orbiting him.	 taunt	intent
910_9	so i guess we'll be leaving now.	 leave	intent
910_10	why should we leave?	 doubt	intent
910_19	why don't you text him that and see if he backs down?	 asking for opinions	intent
910_20	no.	 oppose	intent
914_1	no. call leonard hofstadter.	 arrange	intent
914_3	oh. it's very impressive.	 praise	intent
914_4	if we're through playing mock the flawed technology can we get on with  halo  night?	 care	intent
915_3	is she doing it one thong at a time or does she throw it all in?	 doubt	intent
915_4	so if you don't like this christy, why are you letting her stay?	 asking for opinions	intent
915_5	yeah, i apologize for my earlier outburst.	 apologise	intent
915_6	who needs  halo  when we can be regaled with the delightfully folksy tale of the whore of omaha?	 doubt	intent
915_7	oh.... i don't think she's a whore.	 oppose	intent
915_8	no, yeah, she's definitely a whore.	 oppose	intent
918_0	hola, nerd-migos.	 greet	intent
918_1	why do you people hate sleep?	 complain	intent
918_2	are you wearing my robe?	 confirm	intent
918_4	by the way, where did you get that loofah mitt?	 care	intent
918_6	you used my loofah?	 confirm	intent
921_0	oh. hey, guys, what's up?	 greet	intent
921_1	it's  halo  night.	 explain	intent
921_2	so?	 doubt	intent
921_4	penny, we would very much appreciate it if you would be the fourth member of our  halo  team.	 invite	intent
921_6	oh. that's so sweet.	 praise	intent
921_7	you can't go out, it's  halo  night.	 prevent	intent
921_9	why don't i play with you tomorrow?	 asking for opinions	intent
921_10	all right, now, sheldon, you and i are about to have a problem.	 warn	intent
921_13	all right, fellas, i gotta go.	 leave	intent
924_0	damn you, walletnook.com.	 complain	intent
924_1	problem?	 doubt	intent
